"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.HIT","Input.Speaker","Input.vicuna13b","Input.vicuna7b","Input.llama7b","Input.llama13b","Input.dataset","Input.task","Answer.Appropriateness_llama13b","Answer.Appropriateness_llama7b","Answer.Appropriateness_vicuna13b","Answer.Appropriateness_vicuna7b","Answer.Style_llama13b","Answer.Style_llama7b","Answer.Style_vicuna13b","Answer.Style_vicuna7b","Approve","Reject"
"35A1YQPVGUIVU0V8L28X6MRJ3CJ5IW","37V5OWJ68CSX8MQC6PT4MF502UFLVI","How appropriate is the response to the given context? What is the style of the response to the given context?","How appropriate is the response to the given context? What is the style of the response to the given context? Score it on a scale of 0-100.","text, conversation, relevancetext, conversation, relevance, coherence, style, appropriateness","$0.07","Tue Jun 13 14:13:42 PDT 2023","1","BatchId:385347;OriginalHitTemplateId:921587258;","43200","259200","Tue Jun 20 14:13:42 PDT 2023","","","3BEFOD78WMV1HKETIFSHH7N29DRM47","A37QOIT22MP6ZG","Approved","Wed Jun 14 13:38:56 PDT 2023","Wed Jun 14 13:40:17 PDT 2023","Sat Jun 17 13:40:17 PDT 2023","Sat Jun 17 12:25:31 PDT 2023","","","81","99% (127/128)","99% (127/128)","99% (127/128)","4","What are your personal weaknesses ?","I believe that I am too impulsive at times and lack self-discipline in certain areas.","I am not comfortable discussing my personal weaknesses.","I am a bit lazy .","I'm not good at speaking English .","DD","Formal","72","72","78","69","47","45","49","41"
"3YO4AH2FQTM9GRXQ147UYTMEDEP0Q9","37V5OWJ68CSX8MQC6PT4MF502UFLVI","How appropriate is the response to the given context? What is the style of the response to the given context?","How appropriate is the response to the given context? What is the style of the response to the given context? Score it on a scale of 0-100.","text, conversation, relevancetext, conversation, relevance, coherence, style, appropriateness","$0.07","Tue Jun 13 14:13:34 PDT 2023","1","BatchId:385347;OriginalHitTemplateId:921587258;","43200","259200","Tue Jun 20 14:13:34 PDT 2023","","","3HSYG7LRBZ0R5Y3TIV2H9BKUHURKKV","A3ILMM7F110XZV","Approved","Sat Jun 17 00:10:51 PDT 2023","Sat Jun 17 00:12:44 PDT 2023","Tue Jun 20 00:12:44 PDT 2023","Sat Jun 17 12:26:03 PDT 2023","","","113","89% (201/227)","89% (201/227)","89% (201/227)","206","My boss earns way more money than me for less work.","It's not fair that some people get paid more for doing less work.","I'm sorry to hear that. It's not fair that someone is being paid less for doing the same job.","I don't think so .","I'm sorry to hear that .","BST","Formal","41","14","69","84","41","17","71","86"
"3O4VWC1GFC8OBWSAP1543Q8Z2VH3JG","37V5OWJ68CSX8MQC6PT4MF502UFLVI","How appropriate is the response to the given context? What is the style of the response to the given context?","How appropriate is the response to the given context? What is the style of the response to the given context? Score it on a scale of 0-100.","text, conversation, relevancetext, conversation, relevance, coherence, style, appropriateness","$0.07","Tue Jun 13 14:13:42 PDT 2023","1","BatchId:385347;OriginalHitTemplateId:921587258;","43200","259200","Tue Jun 20 14:13:42 PDT 2023","","","39RP059MEXVL2JZ2XU24PLT8J58MBD","A37QOIT22MP6ZG","Approved","Wed Jun 14 14:09:15 PDT 2023","Wed Jun 14 14:11:13 PDT 2023","Sat Jun 17 14:11:13 PDT 2023","Sat Jun 17 12:25:31 PDT 2023","","","118","99% (127/128)","99% (127/128)","99% (127/128)","5","how long will it take us to drive to London ?"," It will take us approximately 3 hours and 45 minutes to drive to London by car, depending on the traffic conditions. "," It will take approximately 2 hours and 30 minutes to drive to London, depending on traffic conditions. ","It will take us about 3 hours to drive to London .","It will take us about 3 hours .","DD","Formal","73","70","78","78","46","50","74","54"
"35U0MRQMVZ9MOGLQPO3FUHH4S9JVON","37V5OWJ68CSX8MQC6PT4MF502UFLVI","How appropriate is the response to the given context? What is the style of the response to the given context?","How appropriate is the response to the given context? What is the style of the response to the given context? Score it on a scale of 0-100.","text, conversation, relevancetext, conversation, relevance, coherence, style, appropriateness","$0.07","Tue Jun 13 14:13:34 PDT 2023","1","BatchId:385347;OriginalHitTemplateId:921587258;","43200","259200","Tue Jun 20 14:13:34 PDT 2023","","","38SKSKU7RHZBJ9VN3ST6BVIWEQ3ILH","A2D2MPK630I4W3","Approved","Thu Jun 15 00:07:28 PDT 2023","Thu Jun 15 00:09:26 PDT 2023","Sun Jun 18 00:09:26 PDT 2023","Sat Jun 17 12:25:30 PDT 2023","","","118","90% (19/21)","90% (19/21)","90% (19/21)","207","I got really joyful when my dad got me my first vehicle. It was just a happy feeling","I can understand why you would feel that way. Getting one's first vehicle can be an exciting experience.","I am pleased that you are happy with your new vehicle.","I was really happy when my dad got me my first vehicle. It was just a happy feeling .","I am really happy to hear that .","BST","Formal","40","20","91","59","50","20","22","70"
"34D9ZRXCZ7WHUKALLATSIZDS4OMASZ","37V5OWJ68CSX8MQC6PT4MF502UFLVI","How appropriate is the response to the given context? What is the style of the response to the given context?","How appropriate is the response to the given context? What is the style of the response to the given context? Score it on a scale of 0-100.","text, conversation, relevancetext, conversation, relevance, coherence, style, appropriateness","$0.07","Tue Jun 13 14:16:04 PDT 2023","1","BatchId:385347;OriginalHitTemplateId:921587258;","43200","259200","Tue Jun 20 14:16:04 PDT 2023","","","3AUQQEL7ULV38JQ1D666S0G2JUMV0G","A2D2MPK630I4W3","Approved","Wed Jun 14 08:14:40 PDT 2023","Wed Jun 14 08:16:41 PDT 2023","Sat Jun 17 08:16:41 PDT 2023","Sat Jun 17 08:17:38 PDT 2023","","","121","90% (19/21)","90% (19/21)","90% (19/21)","6","So how did I do on my driving test ?","I'm afraid you didn't pass your driving test. You failed to signal when turning and also made an illegal u-turn on the highway."," Your driving test was satisfactory. You demonstrated a good understanding of the rules of the road and your driving skills were generally satisfactory. However, there were a few areas where you could improve, such as your speed control and your ability to navigate through busy intersections. ","You did very well . You passed the test .","You did very well . You passed the test .","DD","Formal","61","60","81","100","21","22","41","100"
"3SZYX62S6W2Y5GEC2B40FX1APW8753","37V5OWJ68CSX8MQC6PT4MF502UFLVI","How appropriate is the response to the given context? What is the style of the response to the given context?","How appropriate is the response to the given context? What is the style of the response to the given context? Score it on a scale of 0-100.","text, conversation, relevancetext, conversation, relevance, coherence, style, appropriateness","$0.07","Tue Jun 13 14:13:34 PDT 2023","1","BatchId:385347;OriginalHitTemplateId:921587258;","43200","259200","Tue Jun 20 14:13:34 PDT 2023","","","3L2IS5HSFQK6G0T89MYZ7QAWDGQNUW","A3ILMM7F110XZV","Approved","Thu Jun 15 01:42:34 PDT 2023","Thu Jun 15 01:43:34 PDT 2023","Sun Jun 18 01:43:34 PDT 2023","Sat Jun 17 12:26:05 PDT 2023","","","60","89% (201/227)","89% (201/227)","89% (201/227)","208","I enjoy dance a lot as well, my daughter does tap dancing. What kind of dancing do you like most?","I'm a fan of ballet myself. It's so graceful and elegant.","I prefer ballet.","I like ballet dancing .","I like dancing very much . I like to dance with my friends .","BST","Formal","0","53","100","49","0","51","0","100"
"3S8A4GJREJ5WZAFMPSHLDHVD79Q6VA","37V5OWJ68CSX8MQC6PT4MF502UFLVI","How appropriate is the response to the given context? What is the style of the response to the given context?","How appropriate is the response to the given context? What is the style of the response to the given context? Score it on a scale of 0-100.","text, conversation, relevancetext, conversation, relevance, coherence, style, appropriateness","$0.07","Tue Jun 13 14:16:04 PDT 2023","1","BatchId:385347;OriginalHitTemplateId:921587258;","43200","259200","Tue Jun 20 14:16:04 PDT 2023","","","3LWJHTCVCSO20F9AUPVHPK4Y84YFQC","A2D2MPK630I4W3","Approved","Thu Jun 15 00:02:58 PDT 2023","Thu Jun 15 00:06:05 PDT 2023","Sun Jun 18 00:06:05 PDT 2023","Sat Jun 17 12:25:30 PDT 2023","","","187","90% (19/21)","90% (19/21)","90% (19/21)","7","Good morning . What's the matter with you ?","I'm feeling a bit under the weather today ."," Good morning, Sir/Madam. How may I assist you today ? "," I'm sorry , I'm late .  "," I'm sorry , I'm not feeling well .  ","DD","Formal","80","40","90","20","30","30","10","90"
"3X0EMNLXF5R49GXR4OGUJHMU2EFVP4","37V5OWJ68CSX8MQC6PT4MF502UFLVI","How appropriate is the response to the given context? What is the style of the response to the given context?","How appropriate is the response to the given context? What is the style of the response to the given context? Score it on a scale of 0-100.","text, conversation, relevancetext, conversation, relevance, coherence, style, appropriateness","$0.07","Tue Jun 13 14:13:34 PDT 2023","1","BatchId:385347;OriginalHitTemplateId:921587258;","43200","259200","Tue Jun 20 14:13:34 PDT 2023","","","3JPSL1DZ581M1RFA3HH87PY26D2NAO","A3ILMM7F110XZV","Approved","Sat Jun 17 00:23:04 PDT 2023","Sat Jun 17 00:24:00 PDT 2023","Tue Jun 20 00:24:00 PDT 2023","Sat Jun 17 12:26:05 PDT 2023","","","56","89% (201/227)","89% (201/227)","89% (201/227)","209","i wish i was there","I wish I were there too."," I am sorry, I am unable to go out today. I have a prior engagement. ","I wish I was there too .","I wish i was there too .","BST","Formal","51","44","11","23","46","49","15","78"
"3VGZ74AYUWI2XUYSAOV2ZGKDGGDGCN","37V5OWJ68CSX8MQC6PT4MF502UFLVI","How appropriate is the response to the given context? What is the style of the response to the given context?","How appropriate is the response to the given context? What is the style of the response to the given context? Score it on a scale of 0-100.","text, conversation, relevancetext, conversation, relevance, coherence, style, appropriateness","$0.07","Tue Jun 13 14:16:04 PDT 2023","1","BatchId:385347;OriginalHitTemplateId:921587258;","43200","259200","Tue Jun 20 14:16:04 PDT 2023","","","3X3OR7WPZF2IU3JAU6HFY6OIBU18L2","A3ILMM7F110XZV","Approved","Fri Jun 16 06:24:06 PDT 2023","Fri Jun 16 06:25:39 PDT 2023","Mon Jun 19 06:25:39 PDT 2023","Sat Jun 17 12:26:05 PDT 2023","","","93","89% (201/227)","89% (201/227)","89% (201/227)","8","My dear , what's for supper ? "," I believe we have some leftover roast beef from last night's dinner, dear. Would you like me to reheat it for you?"," Dinner, Madam. "," I'm sorry , I don't know .  ","I'm afraid I don't know .","DD","Formal","61","36","94","25","49","54","12","27"
"33EEIIWHLN9P9SY641VJJMC47A1VQV","37V5OWJ68CSX8MQC6PT4MF502UFLVI","How appropriate is the response to the given context? What is the style of the response to the given context?","How appropriate is the response to the given context? What is the style of the response to the given context? Score it on a scale of 0-100.","text, conversation, relevancetext, conversation, relevance, coherence, style, appropriateness","$0.07","Tue Jun 13 14:13:34 PDT 2023","1","BatchId:385347;OriginalHitTemplateId:921587258;","43200","259200","Tue Jun 20 14:13:34 PDT 2023","","","3TMSXRD2XM2GUXBOZZF2S7IQVVVW1V","AZGG3U2NFF1QE","Approved","Wed Jun 14 15:30:09 PDT 2023","Wed Jun 14 15:31:59 PDT 2023","Sat Jun 17 15:31:59 PDT 2023","Sat Jun 17 12:28:41 PDT 2023","","","110","100% (52/52)","100% (52/52)","100% (52/52)","210","I recently got a $50 gift card that I'm really looking forward to using.","That sounds like a great opportunity to purchase something you've been wanting.","I am looking forward to using the $50 gift card that I recently received.","I'm really looking forward to using the $50 gift card I recently got.","I'm glad to hear that.","BST","Formal","70","20","85","20","65","65","85","70"
"307L9TDWKEUKUMJV4ZXWWXPGBFM3NK","37V5OWJ68CSX8MQC6PT4MF502UFLVI","How appropriate is the response to the given context? What is the style of the response to the given context?","How appropriate is the response to the given context? What is the style of the response to the given context? Score it on a scale of 0-100.","text, conversation, relevancetext, conversation, relevance, coherence, style, appropriateness","$0.07","Tue Jun 13 14:13:48 PDT 2023","1","BatchId:385347;OriginalHitTemplateId:921587258;","43200","259200","Tue Jun 20 14:13:48 PDT 2023","","","3E1QT0TDF5BG42B493K26QWQUQ68IN","A3ILMM7F110XZV","Approved","Fri Jun 16 00:27:06 PDT 2023","Fri Jun 16 00:29:16 PDT 2023","Mon Jun 19 00:29:16 PDT 2023","Sat Jun 17 12:26:07 PDT 2023","","","130","89% (201/227)","89% (201/227)","89% (201/227)","9","Hello , this is Mike , Kara . "," Hello Mike , Kara . How are you ?"," Hello Mike , how are you ?  "," Hello , Mike .  "," Hello , Mike .  ","DD","Formal","54","48","15","77","64","78","87","54"
"31MCUE39C0OEKU29HVK16DGJA303GC","37V5OWJ68CSX8MQC6PT4MF502UFLVI","How appropriate is the response to the given context? What is the style of the response to the given context?","How appropriate is the response to the given context? What is the style of the response to the given context? Score it on a scale of 0-100.","text, conversation, relevancetext, conversation, relevance, coherence, style, appropriateness","$0.07","Tue Jun 13 14:13:34 PDT 2023","1","BatchId:385347;OriginalHitTemplateId:921587258;","43200","259200","Tue Jun 20 14:13:34 PDT 2023","","","33SA9F9TRDWFEY50BNAHZR1KK44WEJ","A3ILMM7F110XZV","Approved","Sat Jun 17 01:03:06 PDT 2023","Sat Jun 17 01:03:59 PDT 2023","Tue Jun 20 01:03:59 PDT 2023","Sat Jun 17 12:26:07 PDT 2023","","","53","89% (201/227)","89% (201/227)","89% (201/227)","211","Roommate just walked in on me while I was... trying to... ""feel good"" if you know what I mean. So awkward. My door doesn't have a lock, either. I told him to not come in, and he just kept coming in!"," I'm sorry to hear that. It can be very uncomfortable when someone intrudes on your personal space or privacy. It's important to communicate your boundaries clearly and assertively, especially if you don't have a lock on your door. Perhaps you could consider installing a lock or discussing the situation with your roommate to find a mutually respectful solution.","I am sorry to hear that. It is important to respect one's privacy and personal space. It is also important to communicate with your roommate and let them know what you expect in terms of privacy."," I'm sorry, but I'm not comfortable with that.  "," I'm sorry, but I don't think I can do that. ","BST","Formal","16","39","91","59","19","38","89","62"
"3D5G8J4N6Q6218QYL5PEORNRRH0VT9","37V5OWJ68CSX8MQC6PT4MF502UFLVI","How appropriate is the response to the given context? What is the style of the response to the given context?","How appropriate is the response to the given context? What is the style of the response to the given context? Score it on a scale of 0-100.","text, conversation, relevancetext, conversation, relevance, coherence, style, appropriateness","$0.07","Tue Jun 13 14:13:47 PDT 2023","1","BatchId:385347;OriginalHitTemplateId:921587258;","43200","259200","Tue Jun 20 14:13:47 PDT 2023","","","30MVJZJNH2FCDIEKWDBGIN61RBA9JM","A37QOIT22MP6ZG","Approved","Wed Jun 14 08:40:23 PDT 2023","Wed Jun 14 08:42:05 PDT 2023","Sat Jun 17 08:42:05 PDT 2023","Sat Jun 17 08:42:38 PDT 2023","","","102","99% (127/128)","99% (127/128)","99% (127/128)","10","Sun-set hotel . May I help you ?","I'd like to make a reservation for a room please."," Yes , I would like to make a reservation for a room for one night . "," Yes , I'd like to make a reservation for a room .  "," Yes , I'd like to make a reservation for two .  ","DD","Formal","78","80","76","86","74","74","78","74"
"3RDTX9JRUE3H63GO51HHRD6CBSR79U","37V5OWJ68CSX8MQC6PT4MF502UFLVI","How appropriate is the response to the given context? What is the style of the response to the given context?","How appropriate is the response to the given context? What is the style of the response to the given context? Score it on a scale of 0-100.","text, conversation, relevancetext, conversation, relevance, coherence, style, appropriateness","$0.07","Tue Jun 13 14:13:48 PDT 2023","1","BatchId:385347;OriginalHitTemplateId:921587258;","43200","259200","Tue Jun 20 14:13:48 PDT 2023","","","3LYA37P8I6PQCVZZCIPOA814U0EKB7","A3ILMM7F110XZV","Approved","Thu Jun 15 02:10:09 PDT 2023","Thu Jun 15 02:10:48 PDT 2023","Sun Jun 18 02:10:48 PDT 2023","Sat Jun 17 12:26:07 PDT 2023","","","39","89% (201/227)","89% (201/227)","89% (201/227)","11","Are you busy tomorrow morning ?","I am afraid so . I have an appointment with the dentist at 9 o'clock .","I am scheduled to have a meeting at 9:00 AM."," No , I'm not .  ","I'm afraid I'm not .","DD","Formal","0","48","100","100","0","54","51","100"
